,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
4101,24,127.37157271233957,10.0,0.5978712243361713,227.5677775718947,1.0,0.4084363132047175,204.56423841608515,10.0,0.9932991680808121,348.39095693854813,10.0,0.27077673804011404,308.22839563587416,1.0,0.890666021403637,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,101,1380,dikesnet
4102,78,321.0418656518574,1.0,0.646477592079774,128.80460839250537,1.5,0.5654159241690417,272.157254584758,10.0,0.2896134721317802,54.567054333941556,1.0,0.6376064879988549,239.6031860007057,1.5,0.04924258318792082,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,102,1380,dikesnet
4103,111,331.6919896660826,1.0,0.04380389233151166,61.45932574391282,10.0,0.5216721973676686,208.6947894979175,1.5,0.45226384091615196,36.36245837009253,1.0,0.7569691119540319,273.22014253598377,10.0,0.7698214882102243,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,103,1380,dikesnet
4104,60,234.812297461076,1.0,0.8931351623988635,31.27795678384328,1.0,0.3533479263455888,182.89516789273134,10.0,0.43334887907363623,321.46036976538716,1.0,0.7439310852318832,318.0256382029714,1.5,0.19478115110154523,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,104,1380,dikesnet
4105,20,185.47007828374893,10.0,0.004009752669524561,305.88362726040305,1.5,0.1206433194423917,95.57779844779799,10.0,0.990302938781975,319.26383632637,1.0,0.12556350968513405,162.25562863217507,1.0,0.6334277821511614,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,105,1380,dikesnet
4106,36,237.98568411094334,10.0,0.354475036825046,318.7950568553801,10.0,0.394874724851796,42.89710048128547,1.5,0.7694280073123669,160.50819942190188,1.5,0.5324737129609565,330.33575554976994,1.5,0.47702019362331255,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,106,1380,dikesnet
4107,56,76.72727431502162,10.0,0.368323106739376,149.07352346153905,10.0,0.18542004496305978,50.78322401810149,1.0,0.6136823549076899,112.97136032660917,10.0,0.810850982324362,286.5005010017271,1.5,0.9323092436953249,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,107,1380,dikesnet
4108,90,259.0413659290268,1.0,0.7285060409866306,55.80228787215558,1.5,0.5721914678565604,166.0624025815732,1.0,0.3190264177146858,195.88131021907117,10.0,0.1973445294094004,137.2441404221965,10.0,0.014886441120637797,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,108,1380,dikesnet
4109,60,309.4782655285584,10.0,0.045175884271771466,126.13171294942313,1.0,0.14601600137302884,171.12766548878824,1.0,0.07437823284519736,147.4918173693146,10.0,0.31109022543026915,92.14422108365714,10.0,0.015268314361703225,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,109,1380,dikesnet
4110,103,72.54868960031803,1.0,0.7811394923920258,262.29049460709075,10.0,0.7852856126834376,104.51517841902358,10.0,0.8832228568974019,229.52751241033158,10.0,0.9417281538007337,49.43879521025313,1.5,0.24991476716945327,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,110,1380,dikesnet
4111,84,247.97260285615113,10.0,0.4328378339822687,186.57721381502998,1.0,0.38880291078917195,183.40296377410542,10.0,0.02366916362327525,119.96331833906484,1.0,0.15578169330772876,289.2249891565049,1.5,0.3906697923562302,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,111,1380,dikesnet
4112,74,97.14780974814246,1.5,0.7668454779156954,330.9971310674116,1.0,0.8740699331518214,81.19874337067515,1.5,0.21606395192441666,101.07961653209382,1.0,0.360390823617939,107.87062891532322,1.0,0.9755253127683268,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,112,1380,dikesnet
4113,105,220.1070118310265,1.0,0.7604619375121222,232.82515617428786,1.5,0.7082185269456577,314.6107214050707,10.0,0.37940146768417216,267.4215945114138,10.0,0.6480425417897094,137.09858813782444,1.0,0.585511413096298,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,113,1380,dikesnet
4114,28,41.40305068699349,10.0,0.7843975805361513,36.32567723355935,1.5,0.37037932091444536,116.55232498831572,1.5,0.6171857640222207,246.55065381684062,1.5,0.6344920483539445,107.45473147839479,1.0,0.22113625341882043,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,114,1380,dikesnet
4115,86,67.47458357695939,10.0,0.7938034688956328,230.38607209453204,1.0,0.40907255828164457,42.00079176147621,1.0,0.04868239911458294,114.03853677382054,10.0,0.28613151732064007,106.49503881996192,1.0,0.6887065099336757,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,115,1380,dikesnet
4116,107,138.69375196452881,1.5,0.924823229321095,117.18430819216685,10.0,0.2609958922787161,324.4320809467633,10.0,0.6941901775689043,339.4703076360576,1.5,0.5136726545720741,30.666553568079628,10.0,0.45364635188383756,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,116,1380,dikesnet
4117,28,309.0489465987432,10.0,0.9825571878677453,178.05744342773036,1.0,0.5323490027442113,85.1654687937821,1.5,0.9260346140148467,160.9738744247183,1.5,0.32741191074318493,194.60732602761516,1.5,0.041943532633434366,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,117,1380,dikesnet
4118,124,197.1414321027744,1.5,0.5435461101834781,158.56210883585595,1.0,0.3654723602195157,222.40097483671224,1.5,0.16194831226464307,276.09558262519954,1.0,0.22026991480889063,196.72020134949258,1.5,0.5285209904822598,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,118,1380,dikesnet
4119,129,188.64525625054705,1.0,0.09867424181959393,123.89482458063378,10.0,0.8153758544467659,296.64168181380944,1.5,0.042999890433594264,339.1807428760067,1.0,0.6667213189519793,195.12517039349848,1.0,0.06148250863230285,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,119,1380,dikesnet
4120,114,268.4208420659479,1.5,0.16740578148589372,237.38938309724625,10.0,0.6032478442091251,321.18276303395714,1.0,0.22809477051268304,42.72169900188889,1.0,0.825875881846048,300.79805643349147,10.0,0.08391822203829516,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,120,1380,dikesnet
4121,64,233.10796596776558,1.0,0.6106523669850068,335.90568259646045,1.0,0.6262470993029163,292.1438765881939,1.0,0.732030273492591,136.5060420911808,1.0,0.40100586789591897,156.1665565716356,1.5,0.19701085061067655,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,121,1380,dikesnet
4122,114,311.52305324363124,1.0,0.18605893503326315,253.40078029447452,1.0,0.27705075851669275,192.42104056778635,1.0,0.12123946813617527,60.69579246557231,1.5,0.5048665736890475,262.50311213917695,1.5,0.10944474489477515,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,122,1380,dikesnet
4123,60,310.0759516104221,1.5,0.6126443453616067,109.02538392462903,10.0,0.49945963341954325,139.71767844142357,1.0,0.9611025111221997,345.94273889793556,1.0,0.45004997452628176,246.64524841943305,1.0,0.5518963643729313,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,123,1380,dikesnet
4124,35,296.06015418989455,1.5,0.9023082127244975,194.11498413409092,1.0,0.4974885792298638,343.6531017429305,10.0,0.7843393686261037,79.07589093232696,1.5,0.47975541650719705,96.77110152845073,1.0,0.8234144193701914,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,124,1380,dikesnet
4125,78,44.5222243924037,10.0,0.3657744707218563,293.63613562243916,1.5,0.9652793680806961,305.43161899680996,1.5,0.42683581080170696,154.472026546638,10.0,0.08051170990897895,167.69070891925588,1.0,0.3519322226774259,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,125,1380,dikesnet
4126,108,240.49106147025643,1.5,0.863471757840386,304.23899002010353,1.0,0.28751940980011514,83.23833464247993,1.0,0.8265825620023881,244.23702373712078,1.0,0.2374170517227027,144.89217469406972,10.0,0.4508150690946828,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,126,1380,dikesnet
4127,80,280.5274212347572,10.0,0.6674133877133404,313.63954291086054,1.5,0.18857251414134074,195.74532828123802,1.5,0.5971933212450102,203.86809863989998,1.5,0.41938693541381944,317.9611504597298,1.0,0.031605821182849984,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,127,1380,dikesnet
4128,21,76.40900809545508,10.0,0.9503733999526501,292.7167974171464,10.0,0.23999242107931892,326.715834253477,1.5,0.5544145903775524,333.0475811930305,1.0,0.4814015092005304,188.03887543543252,1.0,0.5813296520892796,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,128,1380,dikesnet
4129,37,276.4244819013038,1.0,0.20360096134691685,41.03855716952866,1.5,0.9470309412153601,325.956141512576,10.0,0.7123281413363207,117.25717796584317,10.0,0.7852148420724959,213.86402362710385,1.0,0.5781832678852256,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,129,1380,dikesnet
4130,25,295.5523904431528,1.0,0.4708812405402672,82.32581754917277,1.5,0.4958186920831335,92.71682703470144,10.0,0.539988823821745,182.56501755231244,1.5,0.3854001583392619,39.91291230045782,1.5,0.3848194674837921,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,130,1380,dikesnet
4131,61,238.88040087096238,1.5,0.8803761097143001,329.2467925094395,1.0,0.993199632388741,100.91936794428791,10.0,0.5724661297669402,236.92831350253556,1.0,0.9974654586983964,32.71684095869166,1.5,0.2067001498179251,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,131,1380,dikesnet
4132,30,231.18390807795802,10.0,0.30791690558614,185.39631938580607,1.0,0.4712553135213222,252.76304597854187,10.0,0.3901931946809819,293.0814416823677,1.5,0.16842994975305023,98.10408506767743,1.5,0.9956929795525538,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,132,1380,dikesnet
4133,93,134.4920324763227,1.0,0.1840681506837336,123.52989876719796,10.0,0.005435289672482199,280.77864210445966,10.0,0.9795001650495344,127.74676822484957,1.0,0.9539604862916173,102.79013046657974,1.0,0.9185813555164,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,133,1380,dikesnet
4134,105,173.57918941829408,1.0,0.025914393742263144,140.81609405551188,1.0,0.041441121615524136,34.075197327927135,1.0,0.4754153797505783,92.83736999299708,1.0,0.8128904573127587,343.5242255922233,10.0,0.14225026315915795,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,134,1380,dikesnet
4135,123,332.57708149061193,10.0,0.3089371383661935,291.7199543846816,1.0,0.845663721331439,325.40663740970035,1.0,0.006910287163860941,66.15262811975302,1.0,0.9775178592378373,270.004621435168,1.0,0.5754481894155202,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,135,1380,dikesnet
4136,113,294.92740908777716,1.0,0.3200235559430821,157.64771955299028,1.5,0.21090207806541253,283.9519280536315,1.5,0.9490268479647062,143.3832344200317,1.0,0.2597769134844919,250.05734055450617,1.5,0.25043465680383176,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,136,1380,dikesnet
4137,0,293.6861480179447,10.0,0.5947652638386279,123.43230594337534,1.0,0.22026247278643074,142.4845322705202,1.5,0.8927302803516945,56.50402413598027,1.0,0.5188007762574373,173.0227552649406,1.5,0.14738244835264785,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,137,1380,dikesnet
4138,120,195.3334879606389,1.0,0.39084870766672475,102.6265417950101,10.0,0.6345271096903187,257.14504652775554,1.0,0.7091197316798478,30.465536730935064,1.0,0.06425527266068327,153.5705431454544,1.0,0.044650863138335765,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,138,1380,dikesnet
4139,43,148.59962248038516,10.0,0.5004776961458265,345.45153728165997,1.0,0.6206202089733979,344.0855233528668,1.5,0.7720599826655381,158.39478187512614,1.0,0.9189804474610382,142.4555578768837,10.0,0.7001086530202657,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,139,1380,dikesnet
4140,98,160.82737084361207,1.5,0.7803549109990318,234.13852025007117,1.0,0.23562731952625965,70.18703177095897,1.5,0.36715884087508666,85.01925672628003,1.5,0.6982806714776371,99.67444003928235,10.0,0.5920436256595633,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,140,1380,dikesnet
4141,103,40.49285946585576,1.0,0.5766346171504547,303.643439009693,10.0,0.789058625740044,68.09788950240437,1.0,0.13831851410744722,126.32588277897258,1.5,0.6298831213892317,269.34470452199776,1.0,0.4155015545137899,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,141,1380,dikesnet
4142,87,50.199431741028135,1.0,0.6149215975066695,338.32763752730284,10.0,0.19870356842956235,226.29329519919446,1.0,0.8396508180289394,128.53387454656627,1.0,0.29709164112670816,181.3279063559867,1.0,0.19893850180804373,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,142,1380,dikesnet
4143,106,305.6718548459241,10.0,0.8216298533892064,304.86564414391887,1.0,0.9088788228964884,165.65392004547382,1.5,0.4739198608263739,39.69854538950276,1.5,0.9550526769019343,168.97672590383286,10.0,0.8200268760871673,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,143,1380,dikesnet
4144,7,64.31487940510968,1.0,0.09304852265040371,103.26390444334518,1.0,0.1511458058216372,317.98958963861617,1.5,0.37211832260130745,314.4982155553261,1.5,0.9889907974516181,71.37327374958878,1.0,0.11222420785342643,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,144,1380,dikesnet
4145,127,102.27419801042333,10.0,0.6377018025235622,172.86418390109935,1.5,0.4194302111345841,112.20303214821526,1.0,0.21579576895353478,174.44037662599138,1.5,0.11672378446335063,297.16776596102085,1.0,0.5371935598713639,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,145,1380,dikesnet
4146,77,38.132358574516516,1.0,0.22963051820224958,83.84171037353197,1.0,0.3801343051743331,60.740812659261685,10.0,0.22558811830083744,296.6917733962008,10.0,0.11119327540664511,319.9457632974298,10.0,0.7450430698875792,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,146,1380,dikesnet
4147,17,86.01414067763031,10.0,0.5033026834485206,132.96078168514765,10.0,0.6954684629357532,248.7139585632816,1.0,0.53015942445722,223.109006003775,1.0,0.565960327828086,90.36639762801104,1.0,0.705815230401947,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,147,1380,dikesnet
4148,130,258.70200572224485,10.0,0.55196706561428,92.88029227464628,1.5,0.1674205271931356,167.0192078270118,10.0,0.7132938035010296,164.875633512498,1.5,0.816626930781676,200.3159423674867,1.0,0.9583252365419466,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,148,1380,dikesnet
4149,41,344.7731437883898,1.5,0.6878500498675018,319.270607538911,1.5,0.3874008135576315,35.6826744101185,10.0,0.0014955613229454604,276.90215753301675,10.0,0.12003686363323725,70.108486319344,1.0,0.4928196645902837,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,149,1380,dikesnet
4150,121,217.36499594117788,10.0,0.7586029463447117,153.5470886050724,10.0,0.4678227386661731,48.47631945016085,1.5,0.4064202126077301,209.43830844395205,1.0,0.4410113468404979,200.69341938343973,1.0,0.4919706708705427,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,150,1380,dikesnet
4151,28,46.562112578029314,1.5,0.7821149261231776,242.66252120505203,1.5,0.5131307732325302,135.13640360801077,10.0,0.4918713099970583,266.3165006134916,1.5,0.8891673055708349,216.5910352654791,10.0,0.8146724369396361,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,151,1380,dikesnet
4152,123,33.57936294913266,10.0,0.398492346996536,293.83867261324775,1.5,0.6116158395887367,110.43786512335947,1.5,0.8383979340437051,241.42265039381104,10.0,0.40693924395825265,46.87866687124241,1.0,0.8583781424730473,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,152,1380,dikesnet
4153,79,98.70341447626164,1.5,0.5708185352110093,299.58819152253875,1.0,0.5858592672640754,270.3572211175815,1.0,0.022260786901544892,150.26551350747735,10.0,0.41023612446154956,223.61298318933055,1.0,0.012609874574375566,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,153,1380,dikesnet
4154,120,142.90603178563728,10.0,0.12029193902899694,256.0582854984892,1.0,0.5353499200845702,98.20026725939981,1.5,0.750115665691503,286.2057598256043,1.5,0.6492113569528319,163.0127136629305,10.0,0.6948276078977813,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,154,1380,dikesnet
4155,108,98.08025419673311,1.5,0.31420358290910755,249.9947013974052,10.0,0.42055597198175704,99.02246374729206,10.0,0.4975816397982044,329.59174912011196,1.5,0.05247258021065849,93.62011910183101,10.0,0.09398212155274446,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,155,1380,dikesnet
4156,90,49.17493285475426,1.5,0.03708624896394978,138.82346280995415,1.0,0.09962687907038541,113.8363906108904,1.5,0.5765639722284883,244.61970875329513,1.5,0.1826768032699035,269.52187126592423,1.0,0.8892933400888244,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,156,1380,dikesnet
4157,78,41.09432597677489,1.5,0.926962954048526,149.47611707012732,1.0,0.9008521458636968,123.14099969784164,10.0,0.5531392854077919,101.92749188071507,1.0,0.8319866499776877,57.9317693973495,1.5,0.8853916485549083,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,157,1380,dikesnet
4158,86,275.1431879987716,10.0,0.42895284120379534,306.4690280716699,1.5,0.5507699376490427,300.15729493496264,1.0,0.9361230306876925,69.08092009387622,1.0,0.8773179574807707,191.76203401988332,1.0,0.6845232059780647,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,158,1380,dikesnet
4159,117,248.81748525080587,1.0,0.8857119162943481,275.66173270226614,1.0,0.6536662263952647,312.2665781850916,1.0,0.3372185769157198,31.420321789444888,1.0,0.9838146086871336,315.2645245819886,1.0,0.26573941823391967,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,159,1380,dikesnet
4160,107,120.3005386617566,1.0,0.2694241001262237,266.52218312461343,1.0,0.5191117037973689,254.26238067230366,1.5,0.8281676277142234,130.91695381739953,10.0,0.05556870179896608,57.30301948382446,1.5,0.5055117676476071,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,160,1380,dikesnet
4161,8,125.31448878746572,1.5,0.46701604551424136,168.2063565879878,1.0,0.08275828454155172,103.95046156985119,10.0,0.6204946021879584,278.32216148271823,1.0,0.99438725236551,270.7952746355818,1.0,0.379934732761177,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,161,1380,dikesnet
4162,30,95.44959430794736,1.5,0.8880327033937222,297.7214575842999,1.0,0.3735646910957624,86.20108076490745,1.5,0.3932390327665631,255.21854227991227,10.0,0.592299750159008,276.9683388741493,1.5,0.8638510630404529,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,162,1380,dikesnet
4163,28,270.0644756431286,10.0,0.38573762975940723,124.71025779024507,1.0,0.08693288478934749,235.7872558300396,1.0,0.3369710936877641,103.66484121052638,1.0,0.2872916766482711,209.20258038003368,1.0,0.4021334925861939,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,163,1380,dikesnet
4164,45,216.4788933583814,1.0,0.3060697108691176,181.29937131912433,10.0,0.6199830116220834,31.068662173562405,10.0,0.5098087676317354,181.38031802654757,10.0,0.8725619286768075,34.89229999806399,1.0,0.49436402610896985,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,164,1380,dikesnet
4165,2,254.53627155006006,10.0,0.8811974320573727,187.16087965103893,1.5,0.6028437392944674,76.76676261670345,10.0,0.9987133789666602,303.47712790476913,1.0,0.8514133562346056,252.01990400013278,1.5,0.4694367537839643,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,165,1380,dikesnet
4166,20,122.21402714434831,10.0,0.5695382450134626,327.53072021721215,10.0,0.35013948771154246,99.41991089253433,10.0,0.11133515580605921,308.569157253699,10.0,0.06317307624226322,344.0408979756673,1.5,0.3313698668651029,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,166,1380,dikesnet
4167,129,45.52129457088089,10.0,0.34362183551384334,307.0093151269215,1.0,0.5590900133333135,130.96952812228622,10.0,0.185411106249755,46.8380627547617,10.0,0.30776938537478926,297.6583386912969,1.5,0.6783389289288108,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,167,1380,dikesnet
4168,6,105.67646656729795,10.0,0.24416728014887418,242.88349665551965,10.0,0.4686446901906187,136.84949072655883,1.5,0.05853152820512309,171.05296520646453,10.0,0.8848640023218728,116.77948383548758,1.5,0.010550771835175521,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,168,1380,dikesnet
4169,49,60.26459037370179,1.0,0.40662927444905067,268.2263467849658,10.0,0.8378295803008052,64.0583596936097,1.0,0.9538485444427478,104.94074091553448,10.0,0.17043472690596206,285.95835112779184,1.0,0.8521485294059807,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,3,0,0,1,0,1,4,0,0,169,1380,dikesnet
